order_id,product,category,region,sales_amount,quantity,order_date
36826,Chair,Electronics,East,979,1,2023-03-11
36827,Chair,Electronics,West,128,2,2023-03-03
36828,Laptop,Electronics,West,1021,1,2023-04-19
36829,Phone,Electronics,West,1383,4,2023-10-01
36830,Desk,Furniture,South,300,5,2023-03-30
36831,Laptop,Electronics,East,1760,4,2023-11-18
36832,Chair,Electronics,East,553,3,2023-04-17
36833,Desk,Furniture,East,594,2,2023-11-07
36834,Phone,Furniture,West,150,3,2023-05-19
36835,Laptop,Furniture,East,975,1,2023-06-19
36836,Desk,Electronics,West,1193,5,2023-05-22
36837,Laptop,Electronics,South,1876,3,2023-11-14
36838,Desk,Electronics,North,598,2,2023-08-10
36839,Desk,Furniture,North,636,3,2023-11-20
36840,Laptop,Furniture,South,568,1,2023-02-01
36841,Laptop,Electronics,North,1528,2,2023-10-26
36842,Laptop,Electronics,West,1384,4,2023-01-21
36843,Desk,Electronics,West,989,5,2023-03-21
36844,Laptop,Furniture,East,1793,2,2023-08-05
36845,Desk,Electronics,North,297,3,2023-04-05
36846,Tablet,Electronics,North,1912,3,2023-08-09
36847,Phone,Furniture,East,366,1,2023-07-01
36848,Desk,Furniture,West,1943,1,2023-12-19
36849,Phone,Furniture,East,163,4,2023-12-17
36850,Desk,Furniture,West,1524,4,2023-01-03
36851,Phone,Electronics,South,1072,5,2023-08-12
36852,Tablet,Electronics,East,462,4,2023-08-22
36853,Laptop,Furniture,East,499,4,2023-09-12
36854,Laptop,Furniture,East,1246,5,2023-02-22
36855,Tablet,Electronics,West,1560,4,2023-05-11
36856,Tablet,Furniture,East,1068,4,2023-09-17
36857,Desk,Furniture,West,1381,4,2023-04-23
36858,Phone,Electronics,South,1207,4,2023-07-01
36859,Desk,Furniture,West,318,5,2023-02-03
36860,Tablet,Electronics,West,1373,5,2023-11-03
36861,Phone,Furniture,South,1776,4,2023-11-25
36862,Phone,Electronics,East,1403,2,2023-12-27
36863,Tablet,Furniture,East,1717,5,2023-06-11
36864,Chair,Electronics,North,1335,4,2023-10-19
36865,Desk,Electronics,West,1221,1,2023-11-20
36866,Laptop,Furniture,West,1396,2,2023-09-08
36867,Desk,Electronics,West,997,3,2023-11-10
36868,Tablet,Furniture,South,1682,2,2023-06-06
36869,Phone,Furniture,East,678,4,2023-09-27
36870,Chair,Furniture,West,1760,4,2023-10-22
36871,Phone,Furniture,East,1868,3,2023-05-20
36872,Laptop,Electronics,North,548,2,2023-08-14
36873,Chair,Furniture,East,643,5,2023-03-15
36874,Chair,Furniture,North,402,3,2023-10-22
36875,Phone,Electronics,North,1332,1,2023-02-17
36876,Desk,Furniture,West,1639,4,2023-10-12
36877,Chair,Furniture,West,178,2,2023-03-19
36878,Desk,Electronics,North,1561,3,2023-07-05
36879,Tablet,Furniture,North,1357,5,2023-10-09
36880,Laptop,Electronics,South,774,3,2023-01-06
36881,Desk,Electronics,North,516,5,2023-07-10
36882,Phone,Furniture,South,1871,1,2023-04-25
36883,Chair,Furniture,North,892,5,2023-08-30
36884,Chair,Furniture,North,1677,5,2023-09-22
36885,Phone,Furniture,South,1946,4,2023-06-22
36886,Desk,Furniture,South,1528,1,2023-04-03
36887,Tablet,Furniture,South,862,3,2023-09-06
36888,Phone,Electronics,North,1676,4,2023-11-18
36889,Chair,Electronics,North,1027,5,2023-08-02
36890,Phone,Electronics,South,630,4,2023-02-02
36891,Chair,Electronics,West,1131,5,2023-07-16
36892,Desk,Electronics,North,756,2,2023-10-29
36893,Chair,Electronics,South,440,4,2023-05-13
36894,Desk,Furniture,South,1667,4,2023-05-30
36895,Phone,Furniture,South,1496,3,2023-06-16
36896,Laptop,Furniture,South,517,3,2023-03-30
36897,Phone,Electronics,West,381,4,2023-07-30
36898,Phone,Furniture,South,1993,3,2023-12-03
36899,Desk,Electronics,South,454,4,2023-01-22
36900,Phone,Furniture,East,1365,3,2023-08-18
36901,Chair,Furniture,South,1697,5,2023-02-15
36902,Phone,Furniture,North,1844,3,2023-07-30
36903,Chair,Electronics,West,1762,1,2023-09-02
36904,Desk,Electronics,West,1059,5,2023-12-13
36905,Desk,Furniture,West,805,1,2023-03-29
36906,Tablet,Furniture,North,1001,3,2023-08-23
36907,Desk,Electronics,North,1362,3,2023-12-17
36908,Laptop,Electronics,East,256,3,2023-08-06
36909,Laptop,Furniture,West,1698,1,2023-07-28
36910,Laptop,Furniture,East,126,1,2023-05-19
36911,Desk,Electronics,South,132,1,2023-04-20
36912,Phone,Furniture,West,1782,3,2023-01-22
36913,Phone,Electronics,East,1370,1,2023-05-20
36914,Tablet,Electronics,West,688,2,2023-01-15
36915,Laptop,Electronics,West,1340,2,2023-08-08
36916,Phone,Electronics,West,672,5,2023-05-10
36917,Phone,Furniture,South,1353,4,2023-08-27
36918,Laptop,Electronics,East,1318,4,2023-08-21
36919,Phone,Electronics,East,161,2,2023-11-02
36920,Desk,Electronics,South,1771,4,2023-11-07
36921,Chair,Furniture,South,616,5,2023-03-25
36922,Desk,Furniture,West,1546,1,2023-04-17
36923,Desk,Furniture,West,1355,1,2023-05-20
36924,Tablet,Furniture,South,1633,4,2023-01-29
36925,Laptop,Furniture,South,1696,1,2023-01-14
36926,Laptop,Electronics,North,1334,2,2023-07-29
36927,Laptop,Electronics,East,1713,4,2023-09-28
36928,Laptop,Electronics,East,372,5,2023-04-24
36929,Laptop,Electronics,East,1594,5,2023-08-04
36930,Tablet,Furniture,North,880,1,2023-03-08
36931,Laptop,Electronics,East,1804,1,2023-08-16
36932,Chair,Electronics,West,1459,2,2023-01-30
36933,Chair,Electronics,East,229,2,2023-07-19
36934,Phone,Electronics,West,1293,4,2023-02-22
36935,Laptop,Furniture,South,364,5,2023-05-27
36936,Chair,Furniture,South,569,2,2023-10-02
36937,Chair,Furniture,East,425,4,2023-01-05
36938,Laptop,Electronics,West,1065,4,2023-08-18
36939,Tablet,Electronics,South,300,5,2023-03-05
36940,Laptop,Electronics,East,218,4,2023-01-07
36941,Tablet,Furniture,East,290,4,2023-09-23
36942,Desk,Electronics,South,694,2,2023-01-08
36943,Chair,Electronics,East,457,1,2023-10-15
36944,Phone,Electronics,North,1232,3,2023-07-15
36945,Phone,Furniture,North,414,3,2023-05-20
36946,Chair,Furniture,East,1868,1,2023-02-17
36947,Phone,Furniture,North,1032,3,2023-07-24
36948,Chair,Furniture,South,478,4,2023-01-04
36949,Desk,Furniture,North,1057,3,2023-04-20
36950,Phone,Electronics,North,1953,1,2023-11-25
36951,Chair,Electronics,North,1554,3,2023-02-06
36952,Chair,Electronics,South,1314,5,2023-06-21
36953,Desk,Electronics,East,1522,5,2023-06-11
36954,Desk,Furniture,South,601,1,2023-11-13
36955,Laptop,Furniture,West,1353,5,2023-11-21
36956,Laptop,Electronics,West,140,2,2023-03-23
36957,Tablet,Electronics,West,276,3,2023-03-05
36958,Laptop,Electronics,West,606,1,2023-01-16
36959,Desk,Furniture,East,1456,3,2023-05-20
36960,Phone,Electronics,South,1706,2,2023-03-31
36961,Desk,Furniture,North,957,2,2023-03-14
36962,Tablet,Furniture,North,221,3,2023-08-28
36963,Desk,Furniture,South,169,4,2023-10-10
36964,Laptop,Furniture,South,498,5,2023-11-13
36965,Desk,Electronics,North,1060,2,2023-01-22
36966,Laptop,Furniture,South,964,4,2023-03-24
36967,Phone,Furniture,South,613,5,2023-05-19
36968,Phone,Electronics,East,760,3,2023-10-18
36969,Desk,Electronics,West,1903,4,2023-10-17
36970,Desk,Electronics,North,475,5,2023-10-21
36971,Desk,Electronics,East,1397,1,2023-03-17
36972,Chair,Electronics,East,1760,2,2023-04-07
36973,Chair,Furniture,East,281,2,2023-09-03
36974,Laptop,Electronics,North,1972,1,2023-04-17
36975,Chair,Furniture,North,1410,2,2023-09-04
36976,Tablet,Furniture,North,1102,4,2023-12-11
36977,Tablet,Electronics,East,1004,4,2023-02-20
36978,Laptop,Furniture,East,412,5,2023-02-06
36979,Desk,Furniture,South,664,2,2023-08-10
36980,Laptop,Furniture,East,1276,3,2023-03-06
36981,Desk,Electronics,North,1320,3,2023-03-23
36982,Phone,Electronics,West,1126,1,2023-09-06
36983,Desk,Electronics,South,1079,4,2023-04-21
36984,Tablet,Electronics,East,141,2,2023-11-02
36985,Chair,Furniture,East,1976,4,2023-01-26
36986,Desk,Electronics,South,816,2,2023-05-18
36987,Phone,Electronics,West,1269,4,2023-01-22
36988,Phone,Furniture,North,1627,1,2023-11-20
36989,Chair,Electronics,West,1464,1,2023-04-05
36990,Chair,Electronics,North,1761,4,2023-02-20
36991,Phone,Furniture,South,1846,1,2023-12-30
36992,Phone,Furniture,East,1221,1,2023-07-30
36993,Chair,Electronics,West,1408,2,2023-07-29
36994,Chair,Electronics,East,608,5,2023-03-02
36995,Chair,Furniture,North,728,2,2023-09-15
36996,Tablet,Furniture,South,952,1,2023-05-27
36997,Tablet,Furniture,South,318,3,2023-11-02
36998,Phone,Furniture,North,979,5,2023-08-18
36999,Phone,Electronics,West,777,4,2023-07-03
37000,Phone,Furniture,East,968,2,2023-03-25
37001,Chair,Electronics,North,898,4,2023-06-17
37002,Laptop,Furniture,North,1579,5,2023-10-01
37003,Desk,Electronics,East,511,5,2023-08-26
37004,Chair,Electronics,North,1451,5,2023-07-06
37005,Laptop,Furniture,South,1389,2,2023-05-05
37006,Desk,Furniture,North,348,5,2023-12-01
37007,Tablet,Furniture,East,1054,1,2023-12-09
37008,Chair,Electronics,South,1662,3,2023-04-10
37009,Tablet,Furniture,South,1084,5,2023-08-16
37010,Laptop,Furniture,East,957,3,2023-12-16
37011,Chair,Electronics,South,1672,1,2023-06-26
37012,Phone,Electronics,South,701,5,2023-01-10
37013,Tablet,Furniture,East,211,2,2023-05-27
37014,Chair,Electronics,East,147,2,2023-03-19
37015,Phone,Electronics,West,1689,5,2023-12-22
37016,Chair,Electronics,East,1732,5,2023-11-29
37017,Chair,Electronics,West,1334,5,2023-10-06
37018,Phone,Furniture,South,969,1,2023-03-28
37019,Tablet,Electronics,North,741,3,2023-07-09
37020,Chair,Electronics,East,142,1,2023-01-30
37021,Phone,Furniture,West,203,5,2023-04-23
37022,Desk,Electronics,East,1862,4,2023-07-25
37023,Tablet,Furniture,East,237,5,2023-07-25
37024,Laptop,Furniture,South,935,1,2023-05-14
37025,Tablet,Furniture,West,1716,1,2023-12-25
37026,Phone,Electronics,West,1091,5,2023-06-07
37027,Chair,Furniture,West,424,1,2023-07-10
37028,Chair,Furniture,East,1034,3,2023-05-29
37029,Desk,Furniture,South,1055,1,2023-03-11
37030,Phone,Electronics,North,522,2,2023-03-29
37031,Phone,Furniture,West,468,1,2023-05-31
37032,Chair,Electronics,North,1801,1,2023-08-04
37033,Tablet,Furniture,West,657,3,2023-09-02
37034,Laptop,Furniture,South,1256,5,2023-10-20
37035,Desk,Furniture,North,1247,5,2023-05-14
37036,Desk,Furniture,East,1751,1,2023-10-20
37037,Laptop,Furniture,East,1560,3,2023-03-29
37038,Phone,Electronics,South,253,3,2023-04-23
37039,Chair,Furniture,East,655,4,2023-03-05
37040,Chair,Electronics,East,371,3,2023-06-30
37041,Chair,Electronics,East,641,5,2023-06-17
37042,Chair,Furniture,East,256,3,2023-10-23
37043,Laptop,Electronics,North,737,4,2023-02-14
37044,Desk,Electronics,North,902,4,2023-03-09
37045,Desk,Furniture,North,1637,5,2023-12-06
37046,Chair,Furniture,East,485,5,2023-11-03
37047,Chair,Electronics,South,1286,5,2023-11-12
37048,Laptop,Furniture,North,1074,4,2023-11-02
37049,Tablet,Electronics,East,122,5,2023-04-07
37050,Laptop,Furniture,South,1653,5,2023-12-27
37051,Laptop,Electronics,East,1050,4,2023-04-07
37052,Phone,Electronics,East,1883,3,2023-04-26
37053,Chair,Electronics,South,526,2,2023-05-20
37054,Laptop,Furniture,East,213,1,2023-01-27
37055,Chair,Furniture,North,1690,4,2023-03-07
37056,Tablet,Furniture,South,240,3,2023-10-30
37057,Laptop,Electronics,South,699,3,2023-05-05
37058,Laptop,Electronics,West,449,2,2023-06-17
37059,Tablet,Furniture,East,440,1,2023-03-03
37060,Desk,Electronics,North,983,4,2023-03-27
37061,Tablet,Furniture,East,752,2,2023-06-07
37062,Chair,Electronics,East,1412,4,2023-02-07
37063,Tablet,Furniture,North,622,4,2023-11-08
37064,Phone,Furniture,South,1770,1,2023-01-09
37065,Tablet,Electronics,North,1012,4,2023-05-24
37066,Tablet,Electronics,South,1719,1,2023-03-14
37067,Phone,Furniture,East,244,5,2023-07-24
37068,Laptop,Furniture,South,137,5,2023-01-01
37069,Tablet,Electronics,North,1581,2,2023-04-12
37070,Chair,Electronics,West,1150,2,2023-03-06
37071,Laptop,Furniture,South,504,5,2023-02-24
37072,Tablet,Electronics,South,1027,4,2023-09-29
37073,Laptop,Furniture,North,1283,2,2023-10-09
37074,Laptop,Furniture,South,1336,2,2023-09-01
37075,Phone,Furniture,South,1028,4,2023-11-04
37076,Chair,Electronics,South,1541,4,2023-03-28
37077,Chair,Electronics,South,750,3,2023-09-09
37078,Chair,Furniture,North,965,4,2023-09-12
37079,Phone,Electronics,East,1622,3,2023-08-30
37080,Laptop,Furniture,East,860,1,2023-04-13
37081,Chair,Electronics,East,1006,2,2023-08-12
37082,Tablet,Furniture,East,1157,2,2023-03-11
37083,Phone,Furniture,South,782,2,2023-03-07
37084,Phone,Electronics,South,1736,3,2023-03-17
37085,Phone,Electronics,East,1479,2,2023-11-18
37086,Chair,Electronics,North,1678,1,2023-03-30
37087,Tablet,Furniture,West,1577,3,2023-10-16
37088,Desk,Electronics,North,1345,4,2023-07-24
37089,Desk,Electronics,East,498,3,2023-07-25
37090,Tablet,Furniture,South,774,3,2023-06-11
37091,Tablet,Electronics,North,445,5,2023-10-22
37092,Laptop,Electronics,North,1130,5,2023-09-09
37093,Desk,Furniture,South,1937,1,2023-01-14
37094,Phone,Electronics,East,1343,1,2023-04-04
37095,Phone,Electronics,South,1261,3,2023-08-25
37096,Desk,Furniture,North,1974,4,2023-04-05
37097,Desk,Furniture,North,1697,5,2023-01-29
37098,Tablet,Furniture,South,1690,2,2023-07-03
37099,Phone,Electronics,West,362,1,2023-08-12
37100,Tablet,Furniture,West,1078,1,2023-02-13
37101,Chair,Furniture,West,1574,5,2023-12-02
37102,Desk,Furniture,North,201,2,2023-07-10
37103,Laptop,Furniture,South,235,5,2023-04-14
37104,Laptop,Furniture,North,1329,1,2023-06-12
37105,Phone,Electronics,South,1339,5,2023-04-15
37106,Laptop,Furniture,West,870,4,2023-10-16
37107,Phone,Electronics,North,525,3,2023-08-09
37108,Desk,Electronics,North,377,2,2023-06-12
37109,Tablet,Furniture,West,834,5,2023-08-20
37110,Laptop,Furniture,North,1192,2,2023-09-02
37111,Laptop,Furniture,East,1638,2,2023-02-23
37112,Phone,Furniture,South,629,1,2023-06-16
37113,Laptop,Electronics,South,881,1,2023-06-29
37114,Tablet,Furniture,North,743,2,2023-02-21
37115,Chair,Furniture,West,1092,5,2023-10-13
37116,Laptop,Furniture,South,375,3,2023-11-21
37117,Laptop,Furniture,South,769,4,2023-03-31
37118,Tablet,Furniture,North,1977,3,2023-07-25
37119,Tablet,Electronics,West,766,1,2023-05-26
37120,Phone,Furniture,North,944,3,2023-12-13
37121,Phone,Furniture,North,679,5,2023-03-14
37122,Laptop,Furniture,North,1615,5,2023-05-23
37123,Tablet,Furniture,South,1449,5,2023-05-04
37124,Laptop,Electronics,South,1449,3,2023-06-29
37125,Desk,Furniture,South,1262,5,2023-10-05
37126,Tablet,Electronics,East,1813,3,2023-02-05
37127,Chair,Furniture,South,1884,1,2023-06-19
37128,Tablet,Electronics,North,1709,1,2023-09-07
37129,Tablet,Electronics,South,635,3,2023-03-09
37130,Chair,Furniture,West,1096,1,2023-01-23
37131,Laptop,Electronics,West,838,4,2023-03-09
37132,Chair,Furniture,West,1056,4,2023-08-08
37133,Tablet,Electronics,East,118,5,2023-07-16
37134,Phone,Electronics,West,606,4,2023-11-16
37135,Desk,Furniture,East,367,2,2023-11-21
37136,Laptop,Electronics,North,1176,5,2023-07-24
37137,Phone,Electronics,West,895,1,2023-07-14
37138,Tablet,Furniture,East,310,3,2023-12-09
37139,Desk,Furniture,North,1457,3,2023-09-03
37140,Desk,Furniture,North,1744,2,2023-08-27
37141,Phone,Furniture,North,1844,3,2023-05-11
37142,Desk,Electronics,South,695,4,2023-06-22
37143,Tablet,Furniture,East,240,1,2023-08-05
37144,Desk,Furniture,West,342,4,2023-12-21
37145,Desk,Electronics,West,1576,3,2023-07-31
37146,Phone,Furniture,South,338,4,2023-10-23
37147,Tablet,Furniture,East,1957,3,2023-07-19
37148,Chair,Furniture,East,1028,2,2023-03-07
37149,Laptop,Electronics,West,1187,4,2023-04-07
37150,Desk,Furniture,West,1721,4,2023-02-11
37151,Phone,Electronics,North,134,3,2023-05-01
37152,Tablet,Furniture,South,1043,4,2023-07-17
37153,Chair,Furniture,North,1415,4,2023-09-26
37154,Chair,Furniture,South,374,4,2023-04-20
37155,Chair,Furniture,West,980,1,2023-09-27
37156,Chair,Furniture,West,655,5,2023-04-02
37157,Desk,Furniture,East,459,3,2023-04-29
37158,Tablet,Furniture,East,494,1,2023-12-16
37159,Desk,Electronics,South,861,3,2023-12-08
37160,Tablet,Furniture,West,1366,2,2023-12-02
37161,Tablet,Electronics,West,550,4,2023-04-30
37162,Laptop,Electronics,West,400,4,2023-08-10
37163,Desk,Furniture,South,1695,3,2023-06-15
37164,Laptop,Electronics,West,1312,3,2023-09-28
37165,Desk,Furniture,East,1540,4,2023-04-15
37166,Phone,Electronics,North,265,1,2023-02-26
37167,Tablet,Electronics,South,481,1,2023-10-28
37168,Tablet,Furniture,South,787,4,2023-04-05
37169,Desk,Electronics,East,1840,2,2023-04-11
37170,Chair,Furniture,South,1859,2,2023-01-09
37171,Desk,Furniture,West,1508,2,2023-08-23
37172,Laptop,Furniture,West,948,1,2023-07-21
37173,Tablet,Electronics,North,1359,2,2023-02-05
37174,Chair,Electronics,South,1260,5,2023-12-01
37175,Laptop,Furniture,East,1763,4,2023-10-13
37176,Laptop,Electronics,East,1672,3,2023-10-30
37177,Phone,Electronics,South,1702,2,2023-11-20
37178,Desk,Furniture,East,354,2,2023-10-01
37179,Chair,Electronics,North,1211,5,2023-12-04
37180,Phone,Furniture,South,953,2,2023-08-26
37181,Tablet,Furniture,South,725,1,2023-05-27
37182,Tablet,Furniture,North,665,5,2023-02-28
37183,Chair,Furniture,North,1331,4,2023-03-14
37184,Chair,Furniture,West,924,4,2023-02-04
37185,Tablet,Furniture,East,1030,5,2023-12-20
37186,Laptop,Furniture,West,684,3,2023-11-11
37187,Laptop,Electronics,South,1932,5,2023-06-06
37188,Laptop,Furniture,East,281,3,2023-04-15
37189,Laptop,Electronics,East,1052,3,2023-07-09
37190,Chair,Electronics,South,1004,1,2023-04-01
37191,Chair,Furniture,West,772,4,2023-07-26
37192,Tablet,Electronics,North,1115,1,2023-03-15
37193,Chair,Electronics,North,1941,4,2023-05-13
37194,Phone,Furniture,North,557,4,2023-01-11
37195,Phone,Electronics,East,788,2,2023-01-12
37196,Laptop,Electronics,North,1709,2,2023-11-26
37197,Desk,Electronics,South,1450,2,2023-06-26
37198,Laptop,Furniture,West,475,2,2023-06-22
37199,Desk,Electronics,North,1773,3,2023-02-06
37200,Desk,Furniture,North,333,3,2023-09-05
37201,Tablet,Electronics,South,279,3,2023-08-04
37202,Laptop,Furniture,North,1625,2,2023-08-04
37203,Tablet,Electronics,North,615,2,2023-12-18
37204,Laptop,Furniture,North,1071,4,2023-10-26
37205,Desk,Furniture,North,640,1,2023-12-23
37206,Chair,Furniture,North,1865,3,2023-10-25
37207,Tablet,Electronics,West,1501,2,2023-04-18
37208,Tablet,Electronics,West,1458,3,2023-05-10
37209,Phone,Furniture,South,904,4,2023-08-31
37210,Tablet,Electronics,South,312,4,2023-12-05
37211,Chair,Furniture,North,227,5,2023-01-04
37212,Laptop,Electronics,North,1358,1,2023-09-15
37213,Phone,Furniture,North,492,3,2023-12-24
37214,Chair,Electronics,East,458,1,2023-11-27
37215,Laptop,Furniture,South,362,2,2023-05-22
37216,Desk,Electronics,South,147,3,2023-04-28
37217,Laptop,Electronics,North,1949,1,2023-03-25
37218,Laptop,Electronics,North,1392,5,2023-06-21
37219,Chair,Furniture,North,430,3,2023-07-07
37220,Desk,Electronics,West,1189,2,2023-03-15
37221,Phone,Electronics,South,1547,5,2023-01-25
37222,Phone,Electronics,East,507,2,2023-08-05
37223,Tablet,Furniture,East,1196,1,2023-12-09
37224,Phone,Electronics,North,582,2,2023-12-06
37225,Laptop,Electronics,West,903,5,2023-02-19
37226,Desk,Electronics,East,556,4,2023-08-20
37227,Phone,Furniture,West,578,2,2023-02-01
37228,Chair,Electronics,South,1427,1,2023-11-04
37229,Tablet,Electronics,West,1401,2,2023-04-22
37230,Laptop,Furniture,North,1292,3,2023-07-09
37231,Desk,Furniture,West,451,2,2023-09-03
37232,Desk,Furniture,West,992,1,2023-12-31
37233,Phone,Electronics,North,1396,3,2023-06-09
37234,Desk,Furniture,South,456,4,2024-01-01
37235,Phone,Electronics,South,608,3,2023-01-19
37236,Phone,Furniture,North,757,5,2023-01-17
37237,Laptop,Furniture,East,317,2,2023-04-19
37238,Tablet,Electronics,East,1735,2,2023-09-09
37239,Tablet,Furniture,West,1188,1,2023-03-10
37240,Chair,Furniture,East,262,5,2023-04-07
